,cluster
détenues_Novice,-1
protection_Novice_victimes_Novice,-1
survenus_Novice,-1
résulté_Novice,-1
plein_Novice,-1
objections_Novice,-1
inconstitutionnalité_Novice,-1
législateurs_Novice_devons_Novice,-1
amendements_Novice_tendent_Novice,-1
présomption_Novice_irréfragable_Novice,-1
élever_Novice,-1
représentation_Novice_obligatoire_Novice,-1
justiciable_Novice,-1
tgi_Novice,-1
estiment_Novice_nécessaire_Novice,-1
personnes_Novice_vulnérables_Novice,-1
pendant_Novice_longtemps_Novice,-1
personnes_Novice_auditionnées_Novice,-1
écueils_Novice,-1
mention_Novice,-1
différence_Novice_âge_Novice,-1
libre_Novice_cours_Novice,-1
législateur_Novice_peut_Novice,-1
fijaisv_Novice,-1
double_Novice_titre_Novice,-1
délinquants_Novice,-1
contribuant_Novice_ainsi_Novice,-1
principe_Novice_fondamental_Novice,-1
lois_Novice_république_Novice,-1
durée_Novice_dix_Novice,-1
terroristes_Novice,-1
rôle_Novice_législateur_Novice,-1
proposer_Novice_amendements_Novice,-1
acceptables_Novice,-1
précisée_Novice,-1
plus_Novice_protectrice_Novice,-1
principes_Novice_constitutionnels_Novice,-1
avoir_Novice_débat_Novice,-1
laisserai_Novice,-1
déposé_Novice,-1
louables_Novice,-1
rapporteure_Novice_cher_Novice,0
traduction_Novice,-1
imprécision_Novice,-1
mesures_Novice_concernant_Novice,-1
cette_Novice_pratique_Novice,-1
suspicion_Novice,-1
crimes_Novice_contre_Novice,-1
madame_Novice_auconie_Novice,-1
législateur_Novice_a_Novice,-1
transposer_Novice,-1
droit_Novice_interne_Novice,-1
amendements_Novice_présentés_Novice,-1
accord_Novice_fait_Novice,-1
mieux_Novice_informer_Novice,-1
comprenne_Novice,-1
louable_Novice,-1
afficher_Novice,-1
numéro_Novice_téléphone_Novice,-1
comme_Novice_ça_Novice,-1
doit_Novice_adapter_Novice,-1
évolutions_Novice_technologiques_Novice,-1
tout_Novice_contraire_Novice,-1
dématérialisées_Novice,-1
justiciables_Novice,-1
cadre_Novice_auditions_Novice,-1
devaient_Novice,-1
répond_Novice_objectif_Novice,-1
inventaire_Novice,-1
essence_Novice,-1
majeur_Novice_protégé_Novice,-1
présomption_Novice_simple_Novice,-1
cour_Novice_européenne_Novice,259
répressive_Novice,-1
punir_Novice,-1
feu_Novice,-1
imputabilité_Novice,-1
plates_Novice_formes_Novice,-1
certaines_Novice_obligations_Novice,-1
retrait_Novice_contenus_Novice,414
illicites_Novice,415
elles_Novice_soumises_Novice,-1
mission_Novice_réflexion_Novice,-1
renforcement_Novice_lutte_Novice,-1
avia_Novice,416
karim_Novice_amellal_Novice,417
gil_Novice_taïeb_Novice,417
semble_Novice_préférable_Novice,-1
insisté_Novice_fait_Novice,-1
cette_Novice_définition_Novice,-1
jurisprudentiel_Novice,-1
deux_Novice_projets_Novice,-1
dont_Novice_saisis_Novice,-1
outrage_Novice_sexiste_Novice,-1
sanctionner_Novice_plus_Novice,-1
abords_Novice,-1
cette_Novice_circonstance_Novice,418
aggravante_Novice,418
mesure_Novice_protection_Novice,-1
tuteur_Novice,-1
comble_Novice,-1
mineurs_Novice_moins_Novice,6
très_Novice_claire_Novice,-1
parlant_Novice,-1
point_Novice_car_Novice,-1
nombreux_Novice_amendements_Novice,-1
raisonnablement_Novice,-1
vraisemblance_Novice,-1
revêt_Novice,-1
droits_Novice_défense_Novice,-1
préservés_Novice,-1
comment_Novice_possible_Novice,-1
renverser_Novice,-1
devons_Novice_poser_Novice,-1
agit_Novice_exemple_Novice,-1
instituée_Novice,-1
nombreuses_Novice_propositions_Novice,-1
cours_Novice_carrière_Novice,-1
tiens_Novice_ici_Novice,-1
car_Novice_sais_Novice,-1
extrêmement_Novice_difficile_Novice,-1
garde_Novice_vue_Novice,-1
débouche_Novice,-1
plus_Novice_souvent_Novice,-1
pouvoirs_Novice_juge_Novice,-1
attentatoire_Novice,-1
cette_Novice_grande_Novice,-1
roi_Novice,-1
sais_Novice_bien_Novice,-1
si_Novice_souhaite_Novice,-1
introduire_Novice,-1
victor_Novice_hugo_Novice,-1
achève_Novice,-1
distinguant_Novice,-1
éventail_Novice,-1
réprimer_Novice,-1
visages_Novice,-1
elles_Novice_connaissent_Novice,-1
retrouvons_Novice,-1
traversé_Novice,-1
siècles_Novice,-1
tirer_Novice,-1
courage_Novice_politique_Novice,-1
commission_Novice_défavorable_Novice,0
confrontations_Novice,-1
très_Novice_différente_Novice,-1
possible_Novice_mettre_Novice,-1
vidéo_Novice,-1
certificats_Novice,-1
exacte_Novice,-1
émerger_Novice,-1
avocate_Novice,-1
auteur_Novice,-1
face_Novice_responsabilités_Novice,-1
procédure_Novice_pénale_Novice,-1
souhaite_Novice_simplement_Novice,-1
aller_Novice_bout_Novice,-1
associe_Novice_question_Novice,0
sais_Novice_gouvernement_Novice,-1
plan_Novice_pauvreté_Novice,-1
devons_Novice_réfléchir_Novice,-1
bon_Novice_vouloir_Novice,-1
dédale_Novice,-1
souhaite_Novice_évoquer_Novice,-1
certaines_Novice_entre_Novice,-1
faut_Novice_préserver_Novice,-1
tiens_Novice_répondre_Novice,-1
ruffin_Novice,-1
synthétique_Novice,-1
très_Novice_vigilants_Novice,-1
propriété_Novice_intellectuelle_Novice,-1
assisté_Novice,-1
certaines_Novice_demandes_Novice,-1
cela_Novice_constitue_Novice,-1
premières_Novice_victimes_Novice,-1
conflits_Novice_armés_Novice,-1
forcé_Novice,-1
discours_Novice_haine_Novice,-1
mal_Novice_logement_Novice,-1
injustices_Novice,-1
sous_Novice_toutes_Novice,380
réfèrent_Novice,-1
soumettez_Novice,-1
rapporteure_Novice_chère_Novice,-1
cela_Novice_reviendrait_Novice,-1
ouvrir_Novice_accès_Novice,-1
chauffeurs_Novice,-1
bel_Novice_exemple_Novice,-1
a_Novice_accepté_Novice,-1
mieux_Novice_définir_Novice,-1
significative_Novice,-1
souhaitait_Novice,-1
application_Novice_immédiate_Novice,-1
caractérisation_Novice,-1
agressions_Novice_sexuelles_Novice,278
rapporteure_Novice_vais_Novice,0
semblez_Novice,-1
entendue_Novice,-1
débat_Novice_commission_Novice,-1
quatre_Novice_éléments_Novice,-1
ailleurs_Novice_très_Novice,-1
appuient_Novice,-1
faut_Novice_mettre_Novice,-1
coordonnées_Novice,-1
vie_Novice_politique_Novice,-1
notamment_Novice_égard_Novice,-1
appartient_Novice_donc_Novice,-1
juge_Novice_apprécier_Novice,-1
in_Novice_concreto_Novice,-1
plénière_Novice,-1
arrêt_Novice_rendu_Novice,-1
sceaux_Novice_madame_Novice,0
délégation_Novice_droits_Novice,419
très_Novice_clairement_Novice,-1
définissant_Novice,-1
agression_Novice_sexuelle_Novice,-1
figurent_Novice_déjà_Novice,-1
emporter_Novice,-1
démagogique_Novice,-1
contester_Novice,-1
fonctionnement_Novice_justice_Novice,-1
crois_Novice_important_Novice,-1
esprit_Novice_texte_Novice,-1
texte_Novice_propose_Novice,-1
opter_Novice,-1
juge_Novice_peut_Novice,-1
rapporteure_Novice_si_Novice,-1
défavorable_Novice_titre_Novice,381
importe_Novice_quoi_Novice,-1
rapporteure_Novice_partage_Novice,420
préoccupation_Novice_madame_Novice,-1
rend_Novice_obligatoire_Novice,-1
arsenal_Novice_législatif_Novice,-1
quoique_Novice,-1
déjà_Novice_très_Novice,-1
rapporteure_Novice_tiens_Novice,27
déjà_Novice_voté_Novice,-1
dispositions_Novice_spécifiques_Novice,-1
tels_Novice_actes_Novice,-1
aggravant_Novice,-1
existent_Novice_déjà_Novice,-1
procédure_Novice_civile_Novice,-1
civils_Novice,-1
technicité_Novice,-1
accès_Novice_justice_Novice,-1
rapporteure_Novice_déjà_Novice,421
surqualification_Novice_pénale_Novice,3
sexuels_Novice,-1
paraît_Novice_donc_Novice,-1
éluder_Novice,-1
enfant_Novice_doit_Novice,-1
améliorer_Novice_encore_Novice,-1
droit_Novice_visite_Novice,-1
exercice_Novice_droit_Novice,-1
juge_Novice_pourra_Novice,422
cadre_Novice_contrôle_Novice,-1
jugée_Novice,-1
sévère_Novice,-1
contradictions_Novice,-1
texte_Novice_apporte_Novice,-1
construites_Novice,-1
républicaines_Novice,-1
humanistes_Novice,-1
faisons_Novice_pari_Novice,-1
médiation_Novice_matière_Novice,-1
selon_Novice_logique_Novice,-1
peut_Novice_avérer_Novice,-1
alternative_Novice,-1
conflits_Novice,-1
manifestes_Novice,-1
rapporteure_Novice_amendement_Novice,0
prison_Novice,-1
devons_Novice_aider_Novice,-1
légales_Novice,-1
encourent_Novice,-1
gravement_Novice,-1
leurs_Novice_obligations_Novice,-1
confondons_Novice,-1
populisme_Novice,-1
permet_Novice_apporter_Novice,-1
pouvez_Novice_éclairer_Novice,-1
garantie_Novice_supplémentaire_Novice,-1
puisse_Novice_avoir_Novice,-1
cohésion_Novice_territoires_Novice,-1
copropriétés_Novice,-1
étroite_Novice_collaboration_Novice,-1
toutes_Novice_collectivités_Novice,-1
femme_Novice_homme_Novice,-1
incarnée_Novice,-1
indéfectible_Novice,-1
bonne_Novice_intelligence_Novice,-1
rendent_Novice_compte_Novice,-1
situation_Novice_particulière_Novice,-1
alertent_Novice,-1
judicieux_Novice,-1
condamnés_Novice,-1
lourdement_Novice,-1
livrent_Novice,-1
ordonnance_Novice_protection_Novice,-1
portez_Novice,-1
délibérément_Novice,-1
personne_Novice_vulnérable_Novice,-1
pu_Novice_constater_Novice,-1
connaissait_Novice,-1
inconvénient_Novice,-1
énumérer_Novice,-1
limitativement_Novice,-1
liste_Novice_personnes_Novice,-1
justice_Novice_pénale_Novice,-1
déposer_Novice_plainte_Novice,-1
opportunités_Novice,-1
décidons_Novice,-1
porte_Novice_commissariat_Novice,-1
délai_Novice_trente_Novice,-1
juste_Novice_équitable_Novice,-1
paraît_Novice_judicieux_Novice,-1
crimes_Novice,-1
exactions_Novice,-1
commises_Novice,-1
consiste_Novice_donner_Novice,-1
tourner_Novice_vers_Novice,-1
progressé_Novice,-1
rendent_Novice,-1
coupables_Novice,-1
récidive_Novice,-1
peines_Novice_complémentaires_Novice,-1
nouvel_Novice_code_Novice,-1
méconnaître_Novice,-1
individualisation_Novice_peines_Novice,-1
a_Novice_su_Novice,-1
deux_Novice_exigences_Novice,-1
auxquelles_Novice_devons_Novice,-1
juste_Novice_efficace_Novice,-1
échoue_Novice,-1
quelques_Novice_mots_Novice,-1
résument_Novice,-1
assez_Novice_bien_Novice,-1
sens_Novice_propos_Novice,-1
pourquoi_Novice_commission_Novice,-1
atteintes_Novice_sexuelles_Novice,-1
souffert_Novice,-1
répondre_Novice_façon_Novice,-1
chaque_Novice_situation_Novice,-1
sources_Novice,-1
contestations_Novice,-1
toutefois_Novice_rédaction_Novice,-1
restreindre_Novice_champ_Novice,-1
punition_Novice,-1
divulgation_Novice,-1
membres_Novice_famille_Novice,-1
semble_Novice_trop_Novice,-1
amendement_Novice_paraît_Novice,-1
demandez_Novice,-1
chapitre_Novice_ii_Novice,-1
perquisitions_Novice,-1
officiers_Novice_police_Novice,-1
opj_Novice,-1
procéderont_Novice,-1
perquisition_Novice,-1
trouveront_Novice,-1
judiciarisation_Novice,-1
ajoutons_Novice,-1
enfants_Novice_pris_Novice,-1
otage_Novice,-1
carcan_Novice,-1
salles_Novice,-1
audience_Novice,-1
matière_Novice_lutte_Novice,-1
sexistes_Novice_sexuelles_Novice,19
dispensées_Novice,-1
séances_Novice,-1
annuelles_Novice,-1
dépassé_Novice,-1
profession_Novice_avocat_Novice,-1
requièrent_Novice,-1
réparties_Novice,-1
répondre_Novice_questions_Novice,-1
lambda_Novice,-1
défendre_Novice_intérêts_Novice,-1
délai_Novice_prescription_Novice,-1
évoluent_Novice,-1
a_Novice_rien_Novice,-1
entretenir_Novice,-1
tenais_Novice_rappeler_Novice,-1
rallier_Novice,-1
orientation_Novice_programmation_Novice,-1
lors_Novice_auditions_Novice,-1
plate_Novice_forme_Novice,-1
violences_Novice_sexistes_Novice,53
canal_Novice,-1
obtenir_Novice_rendez_Novice,-1
évitera_Novice,-1
semble_Novice_raisonnable_Novice,-1
parfois_Novice_difficile_Novice,-1
requête_Novice,-1
matière_Novice_pénale_Novice,-1
surplus_Novice,-1
incrimination_Novice,-1
faits_Novice_commis_Novice,-1
répété_Novice,-1
antérieurs_Novice,-1
rendre_Novice_justice_Novice,-1
harmoniser_Novice,-1
commise_Novice,-1
conjoint_Novice_concubin_Novice,-1
convention_Novice_istanbul_Novice,-1
code_Novice_civil_Novice,-1
doive_Novice,-1
ordonnance_Novice_relative_Novice,-1
justice_Novice_mineurs_Novice,-1
regrouper_Novice,-1
dispositions_Novice_applicables_Novice,-1
incontournables_Novice,-1
principale_Novice,-1
primauté_Novice,-1
répressif_Novice,-1
forts_Novice,-1
faut_Novice_redonner_Novice,-1
tous_Novice_concitoyens_Novice,-1
incompréhensions_Novice,-1
suscitait_Novice,-1
procès_Novice_intention_Novice,-1
subi_Novice,-1
peut_Novice_conduire_Novice,-1
jusqu_Novice_ici_Novice,-1
enfants_Novice_peuvent_Novice,-1
verbaliser_Novice,-1
marseillais_Novice,-1
horreur_Novice,-1
jette_Novice,-1
logements_Novice,-1
habitat_Novice_indigne_Novice,-1
marchands_Novice_sommeil_Novice,-1
profitent_Novice,-1
défendre_Novice_leurs_Novice,-1
devons_Novice_poursuivre_Novice,-1
revenir_Novice_sujet_Novice,-1
douze_Novice_heures_Novice,-1
faisant_Novice_suite_Novice,-1
opérée_Novice,-1
interdiction_Novice_paraître_Novice,-1
peine_Novice_emprisonnement_Novice,-1
car_Novice_telle_Novice,-1
groupe_Novice_politique_Novice,-1
tous_Novice_tête_Novice,-1
tous_Novice_enfants_Novice,-1
emportant_Novice,-1
tragédie_Novice,-1
pensées_Novice,-1
marins_Novice,-1
pompiers_Novice,-1
sapeurs_Novice_pompiers_Novice,-1
intervenus_Novice,-1
instants_Novice,-1
travaillent_Novice_sans_Novice,-1
professionnalisme_Novice,-1
rapporteure_Novice_amendements_Novice,-1
proposent_Novice_deux_Novice,-1
première_Novice_consiste_Novice,-1
charge_Novice_preuve_Novice,-1
rapporteure_Novice_longuement_Novice,-1
examiné_Novice_commission_Novice,-1
hiérarchiser_Novice,-1
permet_Novice_effectivement_Novice,-1
indices_Novice,-1
radicalisation_Novice,-1
rassemblés_Novice,-1
véritable_Novice_changement_Novice,-1
généré_Novice,-1
anxiété_Novice,-1
laquelle_Novice_devons_Novice,-1
sans_Novice_chercher_Novice,-1
tiens_Novice_revenir_Novice,-1
parce_Novice_important_Novice,-1
écoutés_Novice,-1
couper_Novice,-1
puis_Novice_assurer_Novice,-1
important_Novice_car_Novice,-1
pendant_Novice_auditions_Novice,-1
création_Novice_infraction_Novice,-1
hostilité_Novice,-1
très_Novice_important_Novice,-1
cet_Novice_interdit_Novice,-1
faire_Novice_pédagogie_Novice,-1
toute_Novice_série_Novice,-1
conservatoire_Novice,-1
avant_Novice_pouvoir_Novice,-1
disciplinaire_Novice,-1
vie_Novice_société_Novice,-1
légitimité_Novice,-1
sans_Novice_réserve_Novice,-1
cette_Novice_institution_Novice,-1
trop_Novice_lente_Novice,-1
éloignée_Novice,-1
trop_Novice_complexe_Novice,-1
tort_Novice,-1
rapporteure_Novice_madame_Novice,-1
attendre_Novice_résultats_Novice,-1
exécutée_Novice,-1
ferme_Novice,-1
inférieures_Novice,423
carcéral_Novice,-1
durée_Novice_comprise_Novice,424
entre_Novice_six_Novice,424
peine_Novice_prison_Novice,246
ab_Novice_initio_Novice,-1
matière_Novice_apprentissage_Novice,-1
exprimez_Novice,-1
défiance_Novice_égard_Novice,-1
choisira_Novice,-1
plutôt_Novice_celle_Novice,-1
permet_Novice_donner_Novice,-1
enfants_Novice_devenus_Novice,-1
déposant_Novice,-1
allonger_Novice_durée_Novice,-1
vingt_Novice_trente_Novice,-1
quarante_Novice_huit_Novice,-1
émanant_Novice,-1
jacques_Novice,-1
cinq_Novice_chantiers_Novice,-1
justice_Novice_française_Novice,-1
devons_Novice_trouver_Novice,-1
ressorts_Novice,-1
programmation_Novice,-1
plus_Novice_milliard_Novice,-1
budget_Novice_ministère_Novice,-1
infractions_Novice_pénales_Novice,-1
disposition_Novice_proposée_Novice,-1
aide_Novice_victimes_Novice,-1
amendements_Novice_identiques_Novice,0
imprescriptibilité_Novice,-1
tous_Novice_conscients_Novice,-1
profonds_Novice,-1
cela_Novice_change_Novice,-1
aucune_Novice_action_Novice,-1
texte_Novice_vise_Novice,-1
effet_Novice_aucune_Novice,-1
posée_Novice,-1
révolte_Novice,-1
communément_Novice,-1
aisé_Novice,-1
a_Novice_suscité_Novice,-1
vifs_Novice,-1
cours_Novice_desquels_Novice,-1
désaccords_Novice,-1
clivages_Novice,-1
enfants_Novice_dont_Novice,-1
cette_Novice_lacune_Novice,-1
débat_Novice_doit_Novice,-1
focaliser_Novice,-1
constitutionnalité_Novice,-1
avéré_Novice,-1
cas_Novice_particulier_Novice,-1
règle_Novice_générale_Novice,0
paradoxalement_Novice,-1
augmenter_Novice_crédits_Novice,-1
plus_Novice_accessible_Novice,-1
règlement_Novice_amiable_Novice,-1
litiges_Novice,-1
permettant_Novice_ainsi_Novice,-1
raisons_Novice_précédemment_Novice,-1
expliquées_Novice,-1
menacés_Novice,-1
prévoit_Novice_également_Novice,-1
donc_Novice_pleinement_Novice,-1
conséquent_Novice_avis_Novice,0
travail_Novice_intérêt_Novice,-1
sursis_Novice_mise_Novice,-1
entrait_Novice,-1
autre_Novice_élément_Novice,-1
dit_Novice_cela_Novice,-1
initié_Novice,-1
prévenir_Novice_violences_Novice,-1
jettent_Novice,-1
devons_Novice_entendre_Novice,-1
rapporteure_Novice_proposez_Novice,-1
agit_Novice_également_Novice,-1
organisation_Novice_judiciaire_Novice,-1
fusion_Novice_tribunaux_Novice,425
pourra_Novice_donc_Novice,-1
apporter_Novice_preuve_Novice,-1
rapporter_Novice,-1
classements_Novice,-1
caractérisées_Novice,-1
agit_Novice_non_Novice,-1
dématérialisation_Novice,-1
apporté_Novice,-1
maîtrisant_Novice,-1
plan_Novice_transformation_Novice,-1
rapporteure_Novice_agit_Novice,0
toutefois_Novice_comme_Novice,-1
dunoyer_Novice,-1
désignés_Novice,-1
donner_Novice_suite_Novice,-1
paritaire_Novice_réunie_Novice,214
divergences_Novice,-1
puisqu_Novice_concerne_Novice,-1
solution_Novice_équilibrée_Novice,-1
longuement_Novice_débattu_Novice,-1
cas_Novice_atteinte_Novice,-1
audiences_Novice,-1
compliquées_Novice,-1
écoulé_Novice,-1
prend_Novice_temps_Novice,-1
faut_Novice_tenir_Novice,-1
dernier_Novice_mot_Novice,-1
hors_Novice_sol_Novice,-1
semble_Novice_cependant_Novice,-1
doit_Novice_assumer_Novice,-1
efforts_Novice_importants_Novice,-1
accomplis_Novice,-1
très_Novice_loin_Novice,-1
incestueux_Novice,-1
très_Novice_grand_Novice,-1
milieu_Novice_professionnel_Novice,-1
aisée_Novice,-1
espace_Novice_public_Novice,-1
raison_Novice_difficultés_Novice,-1
paraît_Novice_opportun_Novice,-1
autres_Novice_termes_Novice,-1
consensuel_Novice,-1
tiens_Novice_aussi_Novice,273
joué_Novice,-1
dire_Novice_importe_Novice,-1
plus_Novice_approprié_Novice,-1
signe_Novice_fort_Novice,-1
sommeil_Novice,-1
louer_Novice,-1
insalubres_Novice,-1
promiscuité_Novice,-1
présomption_Novice_innocence_Novice,-1
comment_Novice_pourrait_Novice,-1
ôter_Novice,-1
inhérentes_Novice,-1
notamment_Novice_renforcer_Novice,-1
permettra_Novice_mieux_Novice,-1
charte_Novice,-1
près_Novice_quatre_Novice,-1
visez_Novice,-1
peuvent_Novice_aussi_Novice,-1
autres_Novice_infractions_Novice,-1
réprimées_Novice,-1
mineur_Novice_quinze_Novice,6
traite_Novice_êtres_Novice,426
défavorable_Novice_deux_Novice,0
rappelé_Novice_nombreuses_Novice,170
toutes_Novice_infractions_Novice,-1
admise_Novice,-1
plus_Novice_précieux_Novice,-1
espèce_Novice_humaine_Novice,-1
qualité_Novice_débats_Novice,-1
déroulés_Novice,-1
beaucoup_Novice_travaillé_Novice,-1
très_Novice_riche_Novice,-1
correspondait_Novice,-1
répondu_Novice_point_Novice,-1
veux_Novice_aussi_Novice,27
identique_Novice_précédents_Novice,-1
très_Novice_favorable_Novice,0
père_Novice_a_Novice,-1
tué_Novice,-1
auteur_Novice_crime_Novice,-1
fils_Novice,-1
fille_Novice,-1
a_Novice_tué_Novice,-1
ascendants_Novice,427
descendants_Novice,427
davantage_Novice_place_Novice,-1
protecteurs_Novice,-1
généraux_Novice,-1
établissements_Novice_services_Novice,-1
intégrité_Novice_physique_Novice,-1
obligation_Novice_signalement_Novice,-1
allongement_Novice_durée_Novice,-1
aider_Novice_leurs_Novice,-1
invoque_Novice,-1
cas_Novice_faute_Novice,-1
créancier_Novice,-1
débiteur_Novice,-1
ascendant_Novice,-1
tierce_Novice_personne_Novice,-1
apprécier_Novice_situations_Novice,-1
cour_Novice_assises_Novice,-1
comprendre_Novice_comment_Novice,-1
déroulent_Novice,-1
sanctionne_Novice,-1
avant_Novice_aborder_Novice,-1
discussion_Novice_amendements_Novice,-1
discutons_Novice,-1
texte_Novice_comporte_Novice,-1
nombreuses_Novice_autres_Novice,-1
consensuelles_Novice,-1
élément_Novice_essentiel_Novice,-1
acquis_Novice,-1
entendent_Novice,-1
permis_Novice_mettre_Novice,-1
nuire_Novice,-1
quatre_Novice_articles_Novice,-1
autres_Novice_articles_Novice,-1
mêmes_Novice_bancs_Novice,-1
tant_Novice_membre_Novice,-1
très_Novice_attachée_Novice,-1
cathy_Novice_racon_Novice,0
bouzon_Novice,0
saïd_Novice_ahamada_Novice,0
développer_Novice_politique_Novice,-1
couteaux_Novice_cuisine_Novice,-1
bricolage_Novice,-1
surtout_Novice_faut_Novice,-1
allait_Novice,-1
tranchée_Novice,-1
pouvez_Novice_nier_Novice,-1
prononcera_Novice,-1
pourriez_Novice,-1
plupart_Novice_amendements_Novice,-1
tout_Novice_acte_Novice,-1
culpabilité_Novice,-1
réprimé_Novice,-1
préjudice_Novice_subi_Novice,-1
définition_Novice_viol_Novice,-1
intentionnel_Novice,-1
gommer_Novice,-1
confusions_Novice,-1
précédé_Novice,-1
reviennent_Novice,-1
comment_Novice_faire_Novice,-1
piège_Novice,-1
nombreux_Novice_cas_Novice,-1
formation_Novice_initiale_Novice,-1
quelque_Novice_part_Novice,-1
appelant_Novice,-1
plus_Novice_lisible_Novice,-1
posez_Novice_question_Novice,-1
luttent_Novice,-1
tournant_Novice,-1
rapporteure_Novice_partageons_Novice,420
très_Novice_attentivement_Novice,-1
trop_Novice_peu_Novice,-1
fondées_Novice,-1
enquêteur_Novice,-1
a_Novice_choisi_Novice,-1
nationale_Novice_quinquennat_Novice,-1
deux_Novice_raisons_Novice,-1
abord_Novice_parce_Novice,-1
sécuritaire_Novice,-1
plateaux_Novice,-1
télévision_Novice,-1
fond_Novice_sujet_Novice,-1
vouliez_Novice,-1
examinées_Novice,-1
réduction_Novice_délai_Novice,-1
éclairage_Novice,-1
issu_Novice,-1
procédures_Novice_divorce_Novice,-1
quatre_Novice_mois_Novice,-1
a_Novice_aucune_Novice,-1
lançant_Novice,-1
procédure_Novice_divorce_Novice,-1
déjà_Novice_beaucoup_Novice,-1
sans_Novice_disposer_Novice,-1
parfois_Novice_peu_Novice,-1
médiations_Novice,-1
plaidoirie_Novice,-1
long_Novice_chemin_Novice,-1
face_Novice_urgence_Novice,-1
quels_Novice_outils_Novice,-1
quelles_Novice_actions_Novice,-1
lutter_Novice_efficacement_Novice,428
contre_Novice_habitat_Novice,428
reproduise_Novice,-1
contravention_Novice,387
dates_Novice,-1
garantes_Novice,-1
valables_Novice,-1
dois_Novice_dire_Novice,-1
annexe_Novice,-1
vigilant_Novice,-1
tournure_Novice,-1
voulons_Novice_tous_Novice,-1
veux_Novice_bien_Novice,-1
mérite_Novice,-1
allusion_Novice,-1
révélation_Novice,-1
mauvais_Novice_traitements_Novice,-1
deviendra_Novice,-1
expulser_Novice,-1
déjà_Novice_prévu_Novice,-1
engagement_Novice_faveur_Novice,-1
plusieurs_Novice_raisons_Novice,-1
faut_Novice_respecter_Novice,-1
indistinctement_Novice,-1
coexistence_Novice,-1
coupable_Novice,-1
très_Novice_proches_Novice,-1
opportune_Novice,-1
posera_Novice,-1
pouvons_Novice_aller_Novice,-1
voulue_Novice,-1
comparer_Novice,-1
cette_Novice_exception_Novice,-1
soutien_Novice_sans_Novice,-1
rencontré_Novice,-1
permettra_Novice_lutter_Novice,-1
supprimées_Novice,-1
copropriétés_Novice_dégradées_Novice,-1
marchands_Novice,-1
quartier_Novice,-1
adoptant_Novice_loi_Novice,-1
institué_Novice,-1
violences_Novice_sein_Novice,-1
délit_Novice_autonome_Novice,-1
impliquerait_Novice,-1
mieux_Novice_protégés_Novice,-1
énumérées_Novice,-1
objectif_Novice_mettre_Novice,-1
parce_Novice_existe_Novice,-1
permet_Novice_tenir_Novice,-1
transports_Novice_publics_Novice,-1
satisfait_Novice_puisque_Novice,-1
contenues_Novice,-1
chefs_Novice_établissement_Novice,-1
paraît_Novice_souhaitable_Novice,-1
ferions_Novice,-1
hausse_Novice_significative_Novice,-1
près_Novice_emplois_Novice,-1
connaîtront_Novice,-1
afin_Novice_rassurer_Novice,-1
tous_Novice_patients_Novice,-1
voudraient_Novice,-1
aller_Novice_voir_Novice,-1
chaque_Novice_étape_Novice,-1
nombreux_Novice_témoignages_Novice,-1
ressemble_Novice,-1
condamnées_Novice,-1
principales_Novice_mesures_Novice,-1
prenant_Novice_compte_Novice,-1
traumatique_Novice,429
raids_Novice_numériques_Novice,-1
plus_Novice_importantes_Novice,-1
dom_Novice,-1
place_Novice_dispositif_Novice,-1
téléphone_Novice_grave_Novice,-1
dite_Novice_loi_Novice,430
schiappa_Novice,-1
atteinte_Novice_sexuelle_Novice,-1
erwan_Novice_balanant_Novice,-1
sociétal_Novice,-1
relation_Novice_sexuelle_Novice,411
cela_Novice_existe_Novice,-1
inventé_Novice,-1
pénétration_Novice,-1
sanctionnés_Novice,-1
afin_Novice_prendre_Novice,-1
relèveront_Novice,-1
ci_Novice_a_Novice,-1
portées_Novice,-1
compagnon_Novice,-1
épouse_Novice,-1
compagne_Novice,-1
héritier_Novice,-1
complice_Novice,-1
défunt_Novice,-1
entraîné_Novice_mort_Novice,431
intention_Novice_donner_Novice,431
a_Novice_condamné_Novice,-1
correctionnelle_Novice,-1
indignité_Novice,-1
pouvoir_Novice_poursuivre_Novice,-1
ester_Novice_justice_Novice,-1
cadre_Novice_débats_Novice,-1
point_Novice_point_Novice,-1
tranche_Novice,-1
sujet_Novice_dont_Novice,-1
groupe_Novice_modem_Novice,378
fédérer_Novice,-1
delà_Novice_clivages_Novice,-1
sais_Novice_madame_Novice,0
unissent_Novice,-1
profitera_Novice,-1
accordés_Novice,-1
rapport_Novice_information_Novice,-1
naïma_Novice_moutchou_Novice,-1
philippe_Novice_gosselin_Novice,-1
entrer_Novice_vigueur_Novice,-1
reste_Novice_assez_Novice,-1
incertaine_Novice,-1
avancer_Novice_choses_Novice,-1
relève_Novice_plutôt_Novice,-1
sous_Novice_autorité_Novice,-1
asile_Novice_immigration_Novice,-1
franchir_Novice,-1
lors_Novice_ouverture_Novice,-1
voudrais_Novice_parler_Novice,-1
fatigue_Novice,-1
terreur_Novice,-1
sentiments_Novice,-1
parfois_Novice_jusqu_Novice,-1
cela_Novice_rend_Novice,-1
funeste_Novice,-1
féminicides_Novice,-1
delà_Novice_aspect_Novice,-1
circuits_Novice,-1
engagement_Novice_mme_Novice,-1
sous_Novice_impulsion_Novice,-1
issue_Novice_travaux_Novice,-1
insère_Novice,-1
non_Novice_faux_Novice,-1
situations_Novice_urgence_Novice,-1
